Geo Point;Geo Shape;osm_id;type;name;operator;brand;opening_hours;wheelchair;cuisine;vegetarian;vegan;delivery;takeaway;internet_access;stars;capacity;drive_through;phone;website;facebook;smoking;commune;osm_edit;latitude;longitude
48.870806399724366, 2.3596269;"{""coordinates"": [2.3596269, 48.870806399724366], ""type"": ""Point""}";node/6807439085;restaurant;La Bibimerie;Unknown;Unknown;"Mo-Fr 12:00-15:00; Tu-Fr 19:00-22:00; Sa 12:30-15:30, 19:30-22:30";yes;korean;yes;yes;no;yes;yes;Unknown;Unknown;Unknown;+33 1 42 85 29 12;https://www.labibimerie.com/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=6807439085;48.870806399724366;2.3596269
48.82980679973453, 2.3288754;"{""coordinates"": [2.3288754, 48.82980679973453], ""type"": ""Point""}";node/4462604024;restaurant;Les Jardins Contini;Unknown;Unknown;"Mo-Fr 12:00-15:00, 18:00-23:30; Sa-Su 12:00-15:30, 18:00-23:30";yes;italian,pizza;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;+33 1 43 20 25 34;https://www.jardins-contini.com/;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=4462604024;48.82980679973453;2.3288754
48.8338089391106, 2.4106882034755848;"{""coordinates"": [[[2.4106591, 48.83380939973356], [2.410693, 48.83378999973355], [2.4107187, 48.83380849973355], [2.4106806, 48.83382789973354], [2.4106591, 48.83380939973356]]], ""type"": ""Polygon""}";way/62820018;fast_food;;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?way=62820018;48.8338089391106;2.4106882034755848
48.85272017463886, 2.344393113842113;"{""coordinates"": [[[2.3441935, 48.85272299972885], [2.3442788, 48.85269939972887], [2.3443663, 48.85267519972887], [2.3445449, 48.85262579972887], [2.3445772, 48.85264189972887], [2.344572, 48.85267589972886], [2.3445652, 48.85272809972885], [2.3444049, 48.85274019972885], [2.3444164, 48.85279569972884], [2.3443149, 48.85281189972883], [2.3442652, 48.85279419972882], [2.3442092, 48.852752299728834], [2.3441935, 48.85272299972885]]], ""type"": ""Polygon""}";way/55445446;bar;Europe - St Séverin;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;3.0;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?way=55445446;48.85272017463886;2.344393113842113
48.87983259972213, 2.3659003;"{""coordinates"": [2.3659003, 48.87983259972213], ""type"": ""Point""}";node/9360865117;fast_food;Class'croute;Unknown;Class'croute;Mo-Fr 08:00-14:30;yes;sandwich,salad;Unknown;Unknown;yes;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=9360865117;48.87983259972213;2.3659003
48.86594119972557, 2.3506232;"{""coordinates"": [2.3506232, 48.86594119972557], ""type"": ""Point""}";node/5956783787;restaurant;GoGrill;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=5956783787;48.86594119972557;2.3506232
48.8605526997269, 2.3556987;"{""coordinates"": [2.3556987, 48.8605526997269], ""type"": ""Point""}";node/5908178880;fast_food;Delitaly;Unknown;Unknown;Mo-Sa 11:30-15:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=5908178880;48.8605526997269;2.3556987
48.860017699727045, 2.3485895;"{""coordinates"": [2.3485895, 48.860017699727045], ""type"": ""Point""}";node/2003145813;restaurant;HD Diner;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=2003145813;48.860017699727045;2.3485895
48.83193709973399, 2.3141252;"{""coordinates"": [2.3141252, 48.83193709973399], ""type"": ""Point""}";node/494637303;restaurant;Le Café Chineur;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=494637303;48.83193709973399;2.3141252
48.838953699732265, 2.266359;"{""coordinates"": [2.266359, 48.838953699732265], ""type"": ""Point""}";node/8986152817;restaurant;La Pizza d'Anita;Unknown;Unknown;Mo-Fr 12:00-14:30 / 18:00-23:00 Sat 18:00-23:00;yes;pizza,italian,international,ice_cream;Unknown;Unknown;Unknown;yes;wlan;Unknown;80.0;Unknown;+33145272493;http://lapizzadanita.com/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=8986152817;48.838953699732265;2.266359
48.827939899734986, 2.3260808;"{""coordinates"": [2.3260808, 48.827939899734986], ""type"": ""Point""}";node/6760427685;fast_food;Feyrouz;Unknown;Unknown;;yes;lebanese;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 9 54 12 82 14;https://feyrouz-deli.com/;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=6760427685;48.827939899734986;2.3260808
48.85386909972857, 2.3376359;"{""coordinates"": [2.3376359, 48.85386909972857], ""type"": ""Point""}";node/638345852;restaurant;Le Café de Paris;Unknown;Unknown;08:00-21:00;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 46 34 84 11;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=638345852;48.85386909972857;2.3376359
48.87413429972355, 2.3298773;"{""coordinates"": [2.3298773, 48.87413429972355], ""type"": ""Point""}";node/10281361409;restaurant;Jour Galeries Lafayette Paris;Unknown;Unknown;"Mo-Sa 10:00-20:30; Su 11:00-20:00";yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;https://cmdfrance.jour.fr/fr/shops/healthy/paris-glafayette;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=10281361409;48.87413429972355;2.3298773
48.867952399725056, 2.3611553;"{""coordinates"": [2.3611553, 48.867952399725056], ""type"": ""Point""}";node/5536108420;cafe;Hui Lau Shan;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=5536108420;48.867952399725056;2.3611553
48.85721529972773, 2.3552063;"{""coordinates"": [2.3552063, 48.85721529972773], ""type"": ""Point""}";node/599515061;bar;Quetzal Bar;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=599515061;48.85721529972773;2.3552063
48.828121899734946, 2.3158457;"{""coordinates"": [2.3158457, 48.828121899734946], ""type"": ""Point""}";node/2149899597;restaurant;Crocus;Unknown;Unknown;Tu-Sa 12:00-14:00,19:30-22:30;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 71 27 77 41;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=2149899597;48.82812189973495;2.3158457
48.88301679972134, 2.3437365;"{""coordinates"": [2.3437365, 48.88301679972134], ""type"": ""Point""}";node/11295962046;fast_food;Popeyes;Unknown;Popeyes;;yes;chicken;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=11295962046;48.88301679972134;2.3437365
48.876217832201334, 2.326476446816904;"{""coordinates"": [[[2.3261373, 48.87622219972301], [2.3261615, 48.87613279972304], [2.3262908, 48.87614869972303], [2.3263221, 48.876152599723035], [2.3263906, 48.876161099723035], [2.3264261, 48.87616549972302], [2.3264593, 48.87616959972302], [2.3265244, 48.87617759972302], [2.3265425, 48.876179799723026], [2.3265569, 48.87618159972303], [2.3266324, 48.87619159972302], [2.326636, 48.876183099723036], [2.3267062, 48.876190499723016], [2.3267852, 48.87620149972301], [2.3267901, 48.876306199723004], [2.3267253, 48.87629809972298], [2.3265229, 48.87627309972301], [2.3265237, 48.87627009972302], [2.3264317, 48.87625869972302], [2.326363, 48.87625019972302], [2.3261373, 48.87622219972301]]], ""type"": ""Polygon""}";way/333276707;fast_food;Burger King;Unknown;Burger King;Mo-Su 10:00-23:00;yes;burger;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;+331 43 87 65 78;https://www.burgerking.fr/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?way=333276707;48.87621783220133;2.326476446816904
48.859344799727204, 2.3461106;"{""coordinates"": [2.3461106, 48.859344799727204], ""type"": ""Point""}";node/677731329;fast_food;McDonald's;McDonald's;McDonald's;"Mo-Su 07:30-01:00; PH 07:30-01:00";yes;burger;yes;no;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=677731329;48.8593447997272;2.3461106
48.82692689973524, 2.3666605;"{""coordinates"": [2.3666605, 48.82692689973524], ""type"": ""Point""}";node/536576926;fast_food;McDonald's;McDonald's;McDonald's;Mo-Su 07:30-26:00;yes;burger;Unknown;Unknown;no;yes;Unknown;Unknown;Unknown;no;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=536576926;48.82692689973524;2.3666605
48.82741009973514, 2.3703236;"{""coordinates"": [2.3703236, 48.82741009973514], ""type"": ""Point""}";node/2604653847;restaurant;L'atelier saisonnier;Unknown;Unknown;"Mo off; Tu-Fr 11:00-00:00; Sa 10:00-00:00; Su 10:00-16:00";yes;brunch,salad;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;+33 9 54 64 03 28;https://lateliersaisonnier.com;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=2604653847;48.82741009973514;2.3703236
48.831971399733995, 2.344555;"{""coordinates"": [2.344555, 48.831971399733995], ""type"": ""Point""}";node/925128177;restaurant;L'Alouette;Unknown;Unknown;Mo-Su 08:00-23:45;yes;french;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 43 36 32 48;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=925128177;48.831971399734;2.344555
48.87168029972414, 2.3535012;"{""coordinates"": [2.3535012, 48.87168029972414], ""type"": ""Point""}";node/1272453911;cafe;Chez Jeannette;Unknown;Unknown;Mo-Su 08:00-02:00;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 47 70 30 89;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=1272453911;48.87168029972414;2.3535012
48.84984599972956, 2.3626795;"{""coordinates"": [2.3626795, 48.84984599972956], ""type"": ""Point""}";node/9755433516;restaurant;Bonnie Bar et Restaurant;Unknown;Unknown;;yes;mediterranean;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;https://bonnie-restaurant.com/;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=9755433516;48.84984599972956;2.3626795
48.87052309972444, 2.3592938;"{""coordinates"": [2.3592938, 48.87052309972444], ""type"": ""Point""}";node/5151329131;cafe;Joie;Unknown;Unknown;"Mo-Fr 08:30-18:30; Sa 10:30-18:30";yes;coffee_shop;Unknown;Unknown;Unknown;Unknown;wlan;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=5151329131;48.87052309972444;2.3592938
48.822010499736464, 2.3463702;"{""coordinates"": [2.3463702, 48.822010499736464], ""type"": ""Point""}";node/2193101521;fast_food;Charlety Pizza;Unknown;Unknown;Mo-Su 11:00-23:00;yes;pizza;Unknown;Unknown;yes;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2193101521;48.822010499736464;2.3463702
48.872663499723906, 2.375241;"{""coordinates"": [2.375241, 48.872663499723906], ""type"": ""Point""}";node/6326193928;restaurant;Ravioli Chinois Nord-Est;Unknown;Unknown;PH,Th-Tu 11:00-23:00;yes;chinese;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=6326193928;48.87266349972391;2.375241
48.84621659973046, 2.342933;"{""coordinates"": [2.342933, 48.84621659973046], ""type"": ""Point""}";node/3457458493;bar;The Oakenshield Tavern;Unknown;Unknown;"Mo-Sa 17:00-02:00; Su 15:00-24:00";yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3457458493;48.84621659973046;2.342933
48.87735281887766, 2.358863862333561;"{""coordinates"": [[[2.3588066, 48.87734129972275], [2.3588936, 48.87731859972274], [2.3589211, 48.87736439972273], [2.3588341, 48.87738699972273], [2.3588066, 48.87734129972275]]], ""type"": ""Polygon""}";way/280670920;fast_food;Super Wild Coffee;Unknown;Unknown;"Mo-Th 06:00-21:00; Fr 06:00-21:30; Sa 06:00-21:00; Su 06:00-21:30";yes;Unknown;no;Unknown;Unknown;only;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?way=280670920;48.87735281887766;2.358863862333561
48.866008624812075, 2.3153259411090117;"{""coordinates"": [[[2.3152202, 48.86596139972557], [2.3152376, 48.86596199972559], [2.3152326, 48.86592299972559], [2.3153737, 48.86591599972558], [2.3154022, 48.86591459972559], [2.3154075, 48.86594699972556], [2.3154128, 48.86599209972555], [2.3154158, 48.866017699725546], [2.3154219, 48.86606209972556], [2.3154265, 48.86609359972554], [2.3154013, 48.86609469972552], [2.3152555, 48.86610289972552], [2.3152494, 48.86606339972556], [2.315236, 48.86606319972554], [2.3152383, 48.86603979972555], [2.3152362, 48.86602539972554], [2.3152338, 48.86600219972554], [2.3152309, 48.86598659972555], [2.3152202, 48.86596139972557]]], ""type"": ""Polygon""}";way/338411946;cafe;Café Le Jardin du Petit-Palais;Unknown;Unknown;"Tu-Th 10:00-17:15; Fr-Sa 10:00-19:15; Su 10:00-17:15";yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;https://www.prestige-sodexo.com/collection/cafe-le-jardin-du-petit-palais;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?way=338411946;48.86600862481208;2.315325941109012
48.831249199734174, 2.324059;"{""coordinates"": [2.324059, 48.831249199734174], ""type"": ""Point""}";node/10202455461;restaurant;Ramen Wang;Unknown;Unknown;"Mo-Th 12:00-14:30, 19:00-22:30; Fr, Sa 12:00-14:30, 19:00-23:00";yes;ramen;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33145430963;https://www.ramenwang.fr;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=10202455461;48.831249199734174;2.324059
48.870690099724364, 2.3335642;"{""coordinates"": [2.3335642, 48.870690099724364], ""type"": ""Point""}";node/3702669828;cafe;Starbucks;Starbucks;Starbucks;"Mo-Fr 06:45-22:30; Sa 07:30-23:00; Su 07:30-22:30";yes;coffee_shop;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;https://www.starbucks.fr/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3702669828;48.87069009972437;2.3335642
48.86464409972589, 2.3297662;"{""coordinates"": [2.3297662, 48.86464409972589], ""type"": ""Point""}";node/5133036423;cafe;Happy Caffé;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=5133036423;48.86464409972589;2.3297662
48.85972239972712, 2.3483954;"{""coordinates"": [2.3483954, 48.85972239972712], ""type"": ""Point""}";node/7144944190;pub;Hide Out;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=7144944190;48.85972239972712;2.3483954
48.87363199972368, 2.3748477;"{""coordinates"": [2.3748477, 48.87363199972368], ""type"": ""Point""}";node/3056156780;restaurant;Pho Belleville;Unknown;Unknown;;yes;chinese;yes;no;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3056156780;48.87363199972368;2.3748477
48.854762699728354, 2.3823583;"{""coordinates"": [2.3823583, 48.854762699728354], ""type"": ""Point""}";node/8889320870;bar;Merci·Marsha;Unknown;Unknown;We-Su 18:00-01:30;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=8889320870;48.854762699728354;2.3823583
48.87662969972291, 2.2635524;"{""coordinates"": [2.2635524, 48.87662969972291], ""type"": ""Point""}";node/8025461251;cafe;Beans on Fire;Fondation Louis Vuitton;Unknown;;yes;Unknown;Unknown;Unknown;no;only;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=8025461251;48.87662969972291;2.2635524
48.877359999722735, 2.3209115;"{""coordinates"": [2.3209115, 48.877359999722735], ""type"": ""Point""}";node/7725333235;restaurant;Au Phare de Saint-Lazare;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=7725333235;48.877359999722735;2.3209115
48.82413679973593, 2.3280257;"{""coordinates"": [2.3280257, 48.82413679973593], ""type"": ""Point""}";node/2273079448;restaurant;Le Paul Fort;Unknown;Unknown;;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 45 40 55 51;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=2273079448;48.82413679973593;2.3280257
48.865837199725604, 2.3508053;"{""coordinates"": [2.3508053, 48.865837199725604], ""type"": ""Point""}";node/5565212528;bar;Chez Bouboule Curling !;Unknown;Unknown;Tu-Sa 17:00-22:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 53 16 25 87;http://www.chezbouboule.fr;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=5565212528;48.8658371997256;2.3508053
48.84158129973162, 2.3224546;"{""coordinates"": [2.3224546, 48.84158129973162], ""type"": ""Point""}";node/4721664299;fast_food;McDonald's;McDonald's;McDonald's;Mo-Su 07:30-24:00;yes;burger;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=4721664299;48.84158129973162;2.3224546
48.887831199720125, 2.3787631;"{""coordinates"": [2.3787631, 48.887831199720125], ""type"": ""Point""}";node/2157952434;pub;Paname Brewing Company;Unknown;Unknown;Mo-Su 11:00-02:00;yes;burger;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 40 36 43 55;https://www.panamebrewingcompany.com/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2157952434;48.887831199720125;2.3787631
48.87142679972421, 2.3012028;"{""coordinates"": [2.3012028, 48.87142679972421], ""type"": ""Point""}";node/829071509;restaurant;Le Fouquet's;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=829071509;48.87142679972421;2.3012028
48.864846399725835, 2.3758531;"{""coordinates"": [2.3758531, 48.864846399725835], ""type"": ""Point""}";node/3688329451;bar;Wall Street Oberkampf;Unknown;Unknown;"Tu 17:00-24:00; We-Sa 00:00-02:00, 17:00-24:00; Su 00:00-02:00";yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;https://wallstreetbar.fr;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3688329451;48.86484639972584;2.3758531
48.85119019972921, 2.3005659;"{""coordinates"": [2.3005659, 48.85119019972921], ""type"": ""Point""}";node/4905285040;cafe;Suffren;Unknown;Unknown;Mo-Su 07:00-23:45;yes;seafood,french;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=4905285040;48.85119019972921;2.3005659
48.827708799735056, 2.3287499;"{""coordinates"": [2.3287499, 48.827708799735056], ""type"": ""Point""}";node/2194937722;restaurant;Le Verre Siffleur;Unknown;Unknown;Mo-Su 08:00-01:30;yes;french;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=2194937722;48.827708799735056;2.3287499
48.88040009972199, 2.3194544;"{""coordinates"": [2.3194544, 48.88040009972199], ""type"": ""Point""}";node/11258118026;cafe;Typick Café;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=11258118026;48.88040009972199;2.3194544
48.87899899972234, 2.3290598;"{""coordinates"": [2.3290598, 48.87899899972234], ""type"": ""Point""}";node/3843148263;restaurant;Lucette Fait des Crêpes;Unknown;Unknown;;yes;crepe;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3843148263;48.87899899972234;2.3290598
48.844770599730815, 2.3779554;"{""coordinates"": [2.3779554, 48.844770599730815], ""type"": ""Point""}";node/428047882;restaurant;The Madison;Unknown;Unknown;"Mo 11:00-24:00; Tu-Sa 00:00-02:00,11:00-24:00; Su 00:00-02:00";yes;burger;yes;no;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 71 70 64 66;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=428047882;48.844770599730815;2.3779554
48.869005599724815, 2.3523264;"{""coordinates"": [2.3523264, 48.869005599724815], ""type"": ""Point""}";node/10730300805;fast_food;Bonchon;Unknown;Unknown;Mo-Sa 11:00-22:00;yes;korean;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;https://bonchon.fr/;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=10730300805;48.869005599724815;2.3523264
48.8296407997346, 2.3826067;"{""coordinates"": [2.3826067, 48.8296407997346], ""type"": ""Point""}";node/913121612;restaurant;Restaurant Universitaire Halles aux Farines;CROUS Paris;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;https://www.crous-paris.fr/restaurant/ru-de-la-halle-aux-farines-2/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=913121612;48.8296407997346;2.3826067
48.862797499726355, 2.3480669;"{""coordinates"": [2.3480669, 48.862797499726355], ""type"": ""Point""}";node/3588251095;restaurant;Cial;Unknown;Unknown;;yes;korean;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=3588251095;48.86279749972636;2.3480669
48.86191249972658, 2.3510063;"{""coordinates"": [2.3510063, 48.86191249972658], ""type"": ""Point""}";node/705657903;restaurant;Paya Thaï;Unknown;Unknown;;yes;thai;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=705657903;48.86191249972658;2.3510063
48.868566199724924, 2.3477973;"{""coordinates"": [2.3477973, 48.868566199724924], ""type"": ""Point""}";node/11371290869;bar;À L'angle;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=11371290869;48.86856619972493;2.3477973
48.87980969972213, 2.3575517;"{""coordinates"": [2.3575517, 48.87980969972213], ""type"": ""Point""}";node/2343490417;restaurant;Best of India;Unknown;Unknown;;yes;indian;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2343490417;48.87980969972213;2.3575517
48.87616369972303, 2.3321752;"{""coordinates"": [2.3321752, 48.87616369972303], ""type"": ""Point""}";node/1821668290;cafe;Royal Trinité;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;separated;Paris;https://www.openstreetmap.org/edit?node=1821668290;48.87616369972303;2.3321752
48.83410529973348, 2.3221029;"{""coordinates"": [2.3221029, 48.83410529973348], ""type"": ""Point""}";node/5785060079;restaurant;Les Rouquins;Unknown;Unknown;Mo-Su 10:00-1:30;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=5785060079;48.83410529973348;2.3221029
48.82872569973482, 2.3553183;"{""coordinates"": [2.3553183, 48.82872569973482], ""type"": ""Point""}";node/10135059623;cafe;baboo tea;Unknown;Chatime;;yes;bubble_tea;Unknown;Unknown;no;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=10135059623;48.82872569973482;2.3553183
48.83553829973312, 2.40176;"{""coordinates"": [2.40176, 48.83553829973312], ""type"": ""Point""}";node/4401313455;restaurant;Chez Long;Unknown;Unknown;Tu-Sa 12:00-14:30, Mo-Sa 19:00-22:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=4401313455;48.83553829973312;2.40176
48.8589198997273, 2.3745562;"{""coordinates"": [2.3745562, 48.8589198997273], ""type"": ""Point""}";node/7258128973;restaurant;Aujourd'hui Demain;Unknown;Unknown;"Mo 11:00-19:00; Tu-Su 11:00-22:30";yes;cake,coffee_shop,regional;Unknown;only;yes;Unknown;wlan;Unknown;Unknown;Unknown;+33 9 81 65 20 01;https://aujourdhui-demain.com/;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=7258128973;48.8589198997273;2.3745562
48.83945859973214, 2.2616545;"{""coordinates"": [2.2616545, 48.83945859973214], ""type"": ""Point""}";node/1025500276;restaurant;Le Havane;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=1025500276;48.83945859973214;2.2616545
